Id,Probability
65540,0.0706726
65541,0.0187821
65542,0.091546
65543,0.0339028
65544,0.157693
65545,0.0505763
65546,0.0344398
65547,0.0258561
65548,0.0191733
65549,0.11282
65550,0.0604862
65551,0.0453215
65552,0.0902899
65553,0.0935354
65554,0.108666
65555,0.0425713
65556,0.0447226
65557,0.207146
65558,0.043368
65559,0.12073
65560,0.0844458
65561,0.10304
65562,0.042232
65563,0.202456
65564,0.0587575
65565,0.0442535
65566,0.0354073
65567,0.0719176
65568,0.0981264
65569,0.0212792
65570,0.0696486
65571,0.0363626
65572,0.173181
65573,0.0340044
65574,0.0755018
65575,0.0300563
65576,0.0475823
65577,0.176441
65578,0.0691501
65579,0.0287099
65580,0.14164
65581,0.0197793
65582,0.107203
65583,0.0355721
65584,0.0332655
65585,0.173648
65586,0.0626514
65587,0.115437
65588,0.0281694
65589,0.0883732
65590,0.0672304
65591,0.0389426
65592,0.0114792
65593,0.042144
65594,0.0278866
65595,0.0783275
65596,0.0830699
65597,0.0341966
65598,0.028741
65599,0.0795601
65600,0.0351268
65601,0.137848
65602,0.0355172
65603,0.0540611
65604,0.0523794
65605,0.0669242
65606,0.0310422
65607,0.107399
65608,0.0725508
65609,0.0214761
65610,0.0216999
65611,0.327876
65612,0.0575452
65613,0.0456624
65614,0.088513
65615,0.00469374
65616,0.0220895
65617,0.0275519
65618,0.0142228
65619,0.114093
65620,0.0635966
65621,0.103618
65622,0.0505273
65623,0.0898579
65624,0.0116072
65625,0.0886021
65626,0.0246141
65627,0.0361412
65628,0.0946211
65629,0.0123113
65630,0.0214696
65631,0.03883
65632,0.0722234
65633,0.0122438
65634,0.0195268
65635,0.0732831
65636,0.0115585
65637,0.0382522
65638,0.042092
65639,0.0551331
65640,0.114847
65641,0.0275909
65642,0.0473386
65643,0.0542575
65644,0.114792
65645,0.0672108
65646,0.163287
65647,0.136505
65648,0.0349086
65649,0.0342473
65650,0.0608523
65651,0.126755
65652,0.017566
65653,0.0403783
65654,0.0113237
65655,0.150627
65656,0.0654176
65657,0.0287198
65658,0.0187019
65659,0.0350326
65660,0.0314478
65661,0.024013
65662,0.0258045
65663,0.103587
65664,0.0711823
65665,0.0516974
65666,0.0478105
65667,0.0701081
65668,0.159083
65669,0.0550569
65670,0.0598436
65671,0.111575
65672,0.0292699
65673,0.0349291
65674,0.0650327
65675,0.029753
65676,0.0511361
65677,0.0186224
65678,0.103703
65679,0.0528129
65680,0.0834287
65681,0.0533359
65682,0.0912643
65683,0.0657758
65684,0.0372407
65685,0.0413562
65686,0.0351543
65687,0.0268971
65688,0.0284581
65689,0.107419
65690,0.0951862
65691,0.0616267
65692,0.0304023
65693,0.0107979
65694,0.0242942
65695,0.109355
65696,0.0514193
65697,0.0108734
65698,0.262198
65699,0.0271966
65700,0.0227037
65701,0.0434578
65702,0.021144
65703,0.0522508
65704,0.0592841
65705,0.0413916
65706,0.0210613
65707,0.0301797
65708,0.14847
65709,0.0274195
65710,0.0435435
65711,0.0404125
65712,0.013868
65713,0.0497723
65714,0.0307988
65715,0.16094
65716,0.0482382
65717,0.0290724
65718,0.0239588
65719,0.042041
65720,0.0352582
65721,0.0995778
65722,0.13042
65723,0.111132
65724,0.0244187
65725,0.0571148
65726,0.140304
65727,0.0280732
65728,0.0548698
65729,0.014554
65730,0.0809733
65731,0.171661
65732,0.0446277
65733,0.17396
65734,0.0643629
65735,0.0470503
65736,0.0267569
65737,0.0709527
65738,0.0328668
65739,0.0276115
65740,0.0842001
65741,0.0225019
65742,0.108406
65743,0.02546
65744,0.0858329
65745,0.0950598
65746,0.0270665
65747,0.0661145
65748,0.0949117
65749,0.0159374
65750,0.100771
65751,0.0419145
65752,0.0461327
65753,0.0173704
65754,0.0316225
65755,0.0511102
65756,0.0334556
65757,0.192249
65758,0.0222687
65759,0.0561448
65760,0.0294515
65761,0.0371608
65762,0.0443131
65763,0.0196445
65764,0.0563749
65765,0.0269829
65766,0.0509031
65767,0.0546003
65768,0.0442668
65769,0.0678317
65770,0.030723
65771,0.15561
65772,0.0492246
65773,0.142321
65774,0.0598516
65775,0.12565
65776,0.164172
65777,0.127661
65778,0.171727
65779,0.0723208
65780,0.0483716
65781,0.0254799
65782,0.0415325
65783,0.0259281
65784,0.081128
65785,0.0588646
65786,0.0567738
65787,0.0519766
65788,0.0281429
65789,0.0414386
65790,0.0192542
65791,0.136088
65792,0.0425881
65793,0.0174701
65794,0.0362478
65795,0.0469956
65796,0.0380789
65797,0.0356648
65798,0.0471598
65799,0.0298599
65800,0.0839349
65801,0.0382261
65802,0.0686094
65803,0.0551946
65804,0.102373
65805,0.0308883
65806,0.0257634
65807,0.39593
65808,0.0390588
65809,0.0470543
65810,0.0655489
65811,0.112411
65812,0.153799
65813,0.0653399
65814,0.445345
65815,0.0199151
65816,0.0330426
65817,0.0370628
65818,0.0541117
65819,0.0742342
65820,0.0353876
65821,0.0875688
65822,0.032876
65823,0.0266166
65824,0.114438
65825,0.077728
65826,0.576229
65827,0.152113
65828,0.277958
65829,0.0286232
65830,0.0396456
65831,0.0673676
65832,0.0361489
65833,0.115776
65834,0.0227437
65835,0.0458579
65836,0.130286
65837,0.108323
65838,0.0404763
65839,0.14749
65840,0.0174965
65841,0.017659
65842,0.12032
65843,0.046454
65844,0.0585381
65845,0.0370652
65846,0.0264549
65847,0.0502604
65848,0.0500822
65849,0.0499285
65850,0.0405962
65851,0.135908
65852,0.174802
65853,0.305893
65854,0.0279996
65855,0.0287906
65856,0.179495
65857,0.219388
65858,0.0394846
65859,0.0966201
65860,0.0861027
65861,0.290494
65862,0.0985691
65863,0.0318877
65864,0.127328
65865,0.0375498
65866,0.0274865
65867,0.0322051
65868,0.0562667
65869,0.0560068
65870,0.0310455
65871,0.0544221
65872,0.0669882
65873,0.0465627
65874,0.0629193
65875,0.0502262
65876,0.0606138
65877,0.0263029
65878,0.06985
65879,0.0991087
65880,0.0222318
65881,0.487648
65882,0.0555021
65883,0.0350691
65884,0.0434954
65885,0.0156035
65886,0.0990539
65887,0.070205
65888,0.0875498
65889,0.0453129
65890,0.0897796
65891,0.0422564
65892,0.108966
65893,0.0785632
65894,0.317991
65895,0.0297789
65896,0.0259708
65897,0.0177101
65898,0.029796
65899,0.0369076
65900,0.0401335
65901,0.063037
65902,0.121218
65903,0.030561
65904,0.06543
65905,0.0257653
65906,0.0592524
65907,0.0420972
65908,0.0955703
65909,0.026621
65910,0.0479539
65911,0.0535327
65912,0.0212907
65913,0.183174
65914,0.0294931
65915,0.0942585
65916,0.0548437
65917,0.0766663
65918,0.104328
65919,0.0505992
65920,0.0338771
65921,0.0349356
65922,0.0160346
65923,0.0401655
65924,0.0304146
65925,0.0231861
65926,0.0867021
65927,0.0410152
65928,0.0481732
65929,0.0494535
65930,0.0679853
65931,0.0742189
65932,0.0330765
65933,0.0551171
65934,0.193149
65935,0.0182736
65936,0.146892
65937,0.660514
65938,0.0378974
65939,0.0605246
65940,0.125601
65941,0.155663
65942,0.126807
65943,0.01143
65944,0.0772962
65945,0.0992002
65946,0.095477
65947,0.0394996
65948,0.0265675
65949,0.187402
65950,0.0386377
65951,0.0974172
65952,0.0217903
65953,0.0462825
65954,0.0378608
65955,0.0129496
65956,0.0390121
65957,0.0462715
65958,0.0525005
65959,0.0553198
65960,0.0360314
65961,0.0377122
65962,0.0586262
65963,0.881546
65964,0.109282
65965,0.0900716
65966,0.0678131
65967,0.0471697
65968,0.100238
65969,0.0282582
65970,0.0412984
65971,0.060327
65972,0.0502074
65973,0.0233512
65974,0.0179244
65975,0.569845
65976,0.0426373
65977,0.046561
65978,0.137036
65979,0.074544
65980,0.0204682
65981,0.0441846
65982,0.153077
65983,0.0203092
65984,0.00861733
65985,0.0508372
65986,0.0695496
65987,0.0232577
65988,0.14378
65989,0.0286986
65990,0.0673049
65991,0.0540296
65992,0.109627
65993,0.0107234
65994,0.0973084
65995,0.106331
65996,0.0611962
65997,0.0372322
65998,0.0265993
65999,0.0319997
66000,0.0323059
66001,0.0549866
66002,0.0671582
66003,0.00424667
66004,0.0698857
66005,0.162798
66006,0.0976204
66007,0.054129
66008,0.040024
66009,0.273433
66010,0.0399193
66011,0.02568
66012,0.026394
66013,0.0715312
66014,0.107441
66015,0.0718736
66016,0.0635797
66017,0.0920184
66018,0.165414
66019,0.0283784
66020,0.0216197
66021,0.0689262
66022,0.0958347
66023,0.00952242
66024,0.0378053
66025,0.00564067
66026,0.0335583
66027,0.0328452
66028,0.112775
66029,0.0530491
66030,0.058941
66031,0.0323217
66032,0.0288925
66033,0.158702
66034,0.0730822
66035,0.0320598
66036,0.0341618
66037,0.127304
66038,0.179172
66039,0.0179725
66040,0.0445678
66041,0.0437407
66042,0.0714181
66043,0.253811
66044,0.0617116
66045,0.0607486
66046,0.0625353
66047,0.107955
66048,0.0315361
66049,0.0533272
66050,0.102539
66051,0.0504966
66052,0.0536492
66053,0.458207
66054,0.0162965
66055,0.0326168
66056,0.0694395
66057,0.0371081
66058,0.0408341
66059,0.158944
66060,0.036328
66061,0.142226
66062,0.100133
66063,0.119402
66064,0.0265318
66065,0.029367
66066,0.0370002
66067,0.00520987
66068,0.0882806
66069,0.161911
66070,0.0230758
66071,0.0797771
66072,0.0425124
66073,0.122892
66074,0.0276739
66075,0.064318
66076,0.0316409
66077,0.0931768
66078,0.0365917
66079,0.0550323
66080,0.0305651
66081,0.161502
66082,0.0673047
66083,0.00963431
66084,0.081778
66085,0.0269076
66086,0.0925381
66087,0.0430574
66088,0.0624714
66089,0.0419721
66090,0.0492005
66091,0.0330878
66092,0.0899151
66093,0.12877
66094,0.33059
66095,0.0380541
66096,0.027757
66097,0.0393345
66098,0.0351959
66099,0.0489383
66100,0.0779007
66101,0.0950897
66102,0.0475808
66103,0.0399602
66104,0.0294127
66105,0.0576184
66106,0.0448262
66107,0.0380848
66108,0.0379923
66109,0.0271021
66110,0.0208847
66111,0.107138
66112,0.058952
66113,0.045508
66114,0.0239039
66115,0.0251193
66116,0.0567073
66117,0.0340094
66118,0.0471469
66119,0.123089
66120,0.100686
66121,0.0445312
66122,0.041899
66123,0.269767
66124,0.0621061
66125,0.0909102
66126,0.0343551
66127,0.0839754
66128,0.0236956
66129,0.153046
66130,0.103535
66131,0.0763945
66132,0.0505125
66133,0.00628513
66134,0.077139
66135,0.0971521
66136,0.0528487
66137,0.0475899
66138,0.0920412
66139,0.0237751
66140,0.045157
66141,0.0294324
66142,0.0170836
66143,0.0503169
66144,0.0187369
66145,0.0376308
66146,0.134901
66147,0.0284482
66148,0.0140256
66149,0.0194193
66150,0.0779644
66151,0.035803
66152,0.0377471
66153,0.107091
66154,0.0410233
66155,0.0298835
66156,0.0243142
66157,0.0423293
66158,0.0205069
66159,0.0511496
66160,0.0924359
66161,0.192132
66162,0.0229021
66163,0.0504966
66164,0.0205643
66165,0.0362154
66166,0.0152278
66167,0.0435362
66168,0.0190769
66169,0.10172
66170,0.0606714
66171,0.0682547
66172,0.0483763
66173,0.0203124
66174,0.0907995
66175,0.0582085
66176,0.0743341
66177,0.108095
66178,0.0223673
66179,0.110141
66180,0.162887
66181,0.0561956
66182,0.0912749
66183,0.117138
66184,0.0495128
66185,0.0300234
66186,0.0270482
66187,0.0929523
66188,0.037614
66189,0.0579606
66190,0.0466065
66191,0.0259353
66192,0.0201462
66193,0.0888582
66194,0.0124704
66195,0.0571221
66196,0.0392439
66197,0.0420835
66198,0.0249694
66199,0.0568779
66200,0.101288
66201,0.0107732
66202,0.0725333
66203,0.063356
66204,0.065842
66205,0.0567478
66206,0.0324936
66207,0.041472
66208,0.0254295
66209,0.0803742
66210,0.0996163
66211,0.034078
66212,0.0230707
66213,0.033769
66214,0.156298
66215,0.0171165
66216,0.121636
66217,0.0525542
66218,0.125089
66219,0.006003
66220,0.0303239
66221,0.0633556
66222,0.0202115
66223,0.861592
66224,0.0639107
66225,0.158626
66226,0.0535347
66227,0.235935
66228,0.054611
66229,0.0428287
66230,0.096303
66231,0.0771816
66232,0.07692
66233,0.0700676
66234,0.0341809
66235,0.0266331
66236,0.0226332
66237,0.0307499
66238,0.0672367
66239,0.0424352
66240,0.0444253
66241,0.0593801
66242,0.0569513
66243,0.0411174
66244,0.0608121
66245,0.0188634
66246,0.0777331
66247,0.0477212
66248,0.0208388
66249,0.0315903
66250,0.0521081
66251,0.0439767
66252,0.0491306
66253,0.0478085
66254,0.0404854
66255,0.0253306
66256,0.0297083
66257,0.0234585
66258,0.053832
66259,0.0170598
66260,0.0277748
66261,0.0722165
66262,0.168242
66263,0.116945
66264,0.118667
66265,0.0418483
66266,0.0491299
66267,0.0214734
66268,0.0265778
66269,0.0908803
66270,0.0464937
66271,0.0295477
66272,0.0203733
66273,0.0539803
66274,0.025576
66275,0.0271147
66276,0.0700295
66277,0.0558443
66278,0.123871
66279,0.0532556
66280,0.0222226
66281,0.0495941
66282,0.0586057
66283,0.028963
66284,0.0683125
66285,0.03992
66286,0.096667
66287,0.0813187
66288,0.106241
66289,0.0458366
66290,0.131925
66291,0.035862
66292,0.0384983
66293,0.0134865
66294,0.0190766
66295,0.0196692
66296,0.0715147
66297,0.407041
66298,0.0166715
66299,0.117971
66300,0.0573451
66301,0.0498085
66302,0.0187446
66303,0.036649
66304,0.0293054
66305,0.0682435
66306,0.135036
66307,0.0620589
66308,0.347322
66309,0.0239472
66310,0.0997841
66311,0.0290027
66312,0.0583299
66313,0.021307
66314,0.100024
66315,0.0532134
66316,0.0944801
66317,0.0791338
66318,0.142228
66319,0.03353
66320,0.112584
66321,0.0208523
66322,0.0821283
66323,0.334511
66324,0.0772029
66325,0.032688
66326,0.034108
66327,0.0458529
66328,0.0886832
66329,0.0244987
66330,0.13792
66331,0.0767934
66332,0.0979419
66333,0.0272678
66334,0.0248656
66335,0.026021
66336,0.016015
66337,0.0329846
66338,0.0349001
66339,0.0296962
66340,0.0308519
66341,0.108845
66342,0.0278484
66343,0.0156588
66344,0.0338917
66345,0.13108
66346,0.0709635
66347,0.0732803
66348,0.114222
66349,0.0134815
66350,0.122988
66351,0.022675
66352,0.165923
66353,0.047431
66354,0.0643322
66355,0.0423304
66356,0.214822
66357,0.101029
66358,0.0211964
66359,0.0369681
66360,0.0146166
66361,0.0768645
66362,0.13297
66363,0.0344339
66364,0.0481095
66365,0.0485493
66366,0.0443121
66367,0.0266696
66368,0.0382979
66369,0.0156513
66370,0.152783
66371,0.0995076
66372,0.0205377
66373,0.0171061
66374,0.0238597
66375,0.0267423
66376,0.0438647
66377,0.0406052
66378,0.268825
66379,0.137618
66380,0.0709218
66381,0.0943201
66382,0.0778441
66383,0.0188338
66384,0.0727882
66385,0.62382
66386,0.0697582
66387,0.126843
66388,0.0374014
66389,0.0327469
66390,0.0285169
66391,0.127507
66392,0.079098
66393,0.0175994
66394,0.0239911
66395,0.0460437
66396,0.047476
66397,0.014171
66398,0.0245634
66399,0.0948206
66400,0.0545537
66401,0.0170551
66402,0.423896
66403,0.0285371
66404,0.374171
66405,0.0928509
66406,0.0396838
66407,0.0863019
66408,0.0682873
66409,0.0763755
66410,0.258245
66411,0.0102385
66412,0.0524619
66413,0.0760538
66414,0.0404162
66415,0.0623185
66416,0.0530264
66417,0.850991
66418,0.0276512
66419,0.134077
66420,0.0506736
66421,0.0591896
66422,0.124152
66423,0.0419894
66424,0.100352
66425,0.0277307
66426,0.0158294
66427,0.106652
66428,0.019478
66429,0.0673092
66430,0.0244054
66431,0.0402056
66432,0.0177509
66433,0.0379499
66434,0.0378174
66435,0.055745
66436,0.510753
66437,0.0233244
66438,0.10772
66439,0.0786922
66440,0.0646208
66441,0.0583431
66442,0.0231639
66443,0.0120631
66444,0.0399816
66445,0.069388
66446,0.0166423
66447,0.0533822
66448,0.0196646
66449,0.0342138
66450,0.0501742
66451,0.0353712
66452,0.0221251
66453,0.040125
66454,0.0088127
66455,0.0215895
66456,0.138405
66457,0.0552046
66458,0.0461186
66459,0.0543031
66460,0.0224914
66461,0.156175
66462,0.0696417
66463,0.0350303
66464,0.00974138
66465,0.029466
66466,0.0218298
66467,0.0473577
66468,0.0310747
66469,0.0383454
66470,0.0252379
66471,0.049499
66472,0.0746571
66473,0.0523642
66474,0.279993
66475,0.0291741
66476,0.055317
66477,0.0238023
66478,0.0475538
66479,0.12243
66480,0.0774772
66481,0.106385
66482,0.0259455
66483,0.0836814
66484,0.143327
66485,0.0777607
66486,0.0786379
66487,0.123106
66488,0.134766
66489,0.0609474
66490,0.0229033
66491,0.0948998
66492,0.0341291
66493,0.200939
66494,0.0287108
66495,0.195159
66496,0.0529422
66497,0.0194154
66498,0.021933
66499,0.106489
66500,0.0470938
66501,0.0396107
66502,0.0473908
66503,0.128251
66504,0.0228132
66505,0.0735634
66506,0.0911634
66507,0.167045
66508,0.101094
66509,0.0190513
66510,0.0280669
66511,0.0453611
66512,0.0643564
66513,0.0357351
66514,0.27536
66515,0.0208062
66516,0.0287167
66517,0.0919418
66518,0.0363036
66519,0.0247034
66520,0.0755211
66521,0.017994
66522,0.0268183
66523,0.0926538
66524,0.0117576
66525,0.0539966
66526,0.0213271
66527,0.0794593
66528,0.0243784
66529,0.0296669
66530,0.115373
66531,0.0571161
66532,0.0479944
66533,0.0761778
66534,0.0440753
66535,0.0360419
66536,0.0488861
66537,0.0344953
66538,0.0561969
66539,0.0718402
66540,0.0557456
66541,0.0815368
66542,0.0953185
66543,0.0357648
66544,0.0690499
66545,0.017297
66546,0.0280599
66547,0.0188764
66548,0.0262062
66549,0.0316197
66550,0.0254723
66551,0.085571
66552,0.0430075
66553,0.139975
66554,0.0923792
66555,0.0503902
66556,0.0830855
66557,0.0643459
66558,0.0248163
66559,0.0154167
66560,0.0576695
66561,0.0551283
66562,0.0512623
66563,0.0306168
66564,0.0679719
66565,0.0762956
66566,0.0552634
66567,0.0661452
66568,0.0292012
66569,0.0264303
66570,0.0238374
66571,0.0418881
66572,0.0310545
66573,0.11705
66574,0.0371434
66575,0.385792
66576,0.0463673
66577,0.0683233
66578,0.0433683
66579,0.0537822
66580,0.0530969
66581,0.0104473
66582,0.06702
66583,0.0229834
66584,0.0351787
66585,0.0971315
66586,0.0382478
66587,0.0419751
66588,0.123302
66589,0.0580417
66590,0.059325
66591,0.220176
66592,0.0333819
66593,8.34707e-05
66594,0.0254186
66595,0.0469277
66596,0.106182
66597,0.0456794
66598,0.0439041
66599,0.0335424
66600,0.118405
66601,0.073866
66602,0.0628115
66603,0.0207395
66604,0.0644166
66605,0.0665496
66606,0.112819
66607,0.0140437
66608,0.0490911
66609,0.0506995
66610,0.0361589
66611,0.122556
66612,0.0435851
66613,0.0923332
66614,0.0260795
66615,0.0190191
66616,0.0614732
66617,0.056856
66618,0.0450011
66619,0.159406
66620,0.185747
66621,0.118428
66622,0.0416848
66623,0.0170335
66624,0.0251727
66625,0.0270143
66626,0.0125565
66627,0.138223
66628,0.0301119
66629,0.0765579
66630,0.0941553
66631,0.0483909
66632,0.0287696
66633,0.051686
66634,0.0245414
66635,0.0470336
66636,0.0557309
66637,0.0391177
66638,0.117205
66639,0.0709921
66640,0.0913102
66641,0.0525241
66642,0.0407956
66643,0.075947
66644,0.0553775
66645,0.0186822
66646,0.0707822
66647,0.120943
66648,0.104728
66649,0.269184
66650,0.0312273
66651,0.0720185
66652,0.0245829
66653,0.104819
66654,0.0948321
66655,0.0916468
66656,0.0522094
66657,0.10519
66658,0.0653659
66659,0.0484468
66660,0.120515
66661,0.0493654
66662,0.0931555
66663,0.0856294
66664,0.0207616
66665,0.0620298
66666,0.0321979
66667,0.0546054
66668,0.0593664
66669,0.0561374
66670,0.0728274
66671,0.0244464
66672,0.0388194
66673,0.113819
66674,0.0727002
66675,0.0462535
66676,0.0346756
66677,0.0232801
66678,0.0376351
66679,0.0957864
66680,0.0436974
66681,0.0610123
66682,0.0315418
66683,0.021324
66684,0.0268071
66685,0.0117141
66686,0.141416
66687,0.103668
66688,0.02518
66689,0.118111
66690,0.0389442
66691,0.0814877
66692,0.0317551
66693,0.0550751
66694,0.0250069
66695,0.0151086
66696,0.116126
66697,0.0746905
66698,0.157357
66699,0.0384968
66700,0.0376205
66701,0.0578385
66702,0.0785714
66703,0.0171364
66704,0.154113
66705,0.00702695
66706,0.0938248
66707,0.0805076
66708,0.0238818
66709,0.0931761
66710,0.363737
66711,0.0940049
66712,0.0912104
66713,0.0487345
66714,0.0638954
66715,0.119709
66716,0.189472
66717,0.030198
66718,0.0189114
66719,0.0168615
66720,0.0458041
66721,0.0304918
66722,0.0502507
66723,0.037776
66724,0.0316408
66725,0.0588084
66726,0.107574
66727,0.0270095
66728,0.0187245
66729,0.019141
66730,0.0648429
66731,0.0264428
66732,0.0192881
66733,0.0322964
66734,0.0333632
66735,0.198189
66736,0.024157
66737,0.0801571
66738,0.027551
66739,0.0727143
66740,0.0288175
66741,0.0909275
66742,0.0561023
66743,0.0507723
66744,0.0160863
66745,0.0690795
66746,0.00397919
66747,0.0109746
66748,0.57823
66749,0.0235614
66750,0.123033
66751,0.0512588
66752,0.0624884
66753,0.0310023
66754,0.0505583
66755,0.102526
66756,0.0294233
66757,0.0531858
66758,0.03757
66759,0.10062
66760,0.0520936
66761,0.0330458
66762,0.0281681
66763,0.0355567
66764,0.0337867
66765,0.0254485
66766,0.0592034
66767,0.0172468
66768,0.0267818
66769,0.0908341
66770,0.130249
66771,0.0148017
66772,0.117548
66773,0.040949
66774,0.157941
66775,0.0352382
66776,0.0331242
66777,0.028991
66778,0.0814398
66779,0.151166
66780,0.106373
66781,0.0765135
66782,0.0296365
66783,0.0747041
66784,0.156538
66785,0.0999812
66786,0.0392255
66787,0.0929302
66788,0.172617
66789,0.0537634
66790,0.0332012
66791,0.0239367
66792,0.00133689
66793,0.0830748
66794,0.0513498
66795,0.01638
66796,0.0494982
66797,0.0527099
66798,0.120111
66799,0.393169
66800,0.141754
66801,0.0131756
66802,0.0524415
66803,0.030106
66804,0.0126925
66805,0.0477422
66806,0.0211844
66807,0.0229047
66808,0.121607
66809,0.154543
66810,0.0477379
66811,0.0363224
66812,0.013112
66813,0.0840189
66814,0.0477213
66815,0.04926
66816,0.0290857
66817,0.046849
66818,0.267818
66819,0.0766648
66820,0.0141209
66821,0.056239
66822,0.0468071
66823,0.0974769
66824,0.0457845
66825,0.082129
66826,0.0310282
66827,0.0359587
66828,0.0411234
66829,0.0403394
66830,0.0189818
66831,0.0871315
66832,0.0854471
66833,0.0815144
66834,0.0360153
66835,0.113919
66836,0.0423872
66837,0.0401586
66838,0.0427881
66839,0.00807775
66840,0.0135168
66841,0.0352236
66842,0.0233476
66843,0.0167925
66844,0.0620968
66845,0.0204983
66846,0.306879
66847,0.0461678
66848,0.164224
66849,0.11794
66850,0.0630824
66851,0.0421788
66852,0.0925724
66853,0.0383519
66854,0.325251
66855,0.0354762
66856,0.0595674
66857,0.0878801
66858,0.026902
66859,0.0190209
66860,0.0493335
66861,0.0618373
66862,0.0548247
66863,0.0184294
66864,0.0458554
66865,0.101459
66866,0.0462113
66867,0.0203747
66868,0.0287812
66869,0.0276901
66870,0.0159755
66871,0.0264159
66872,0.0455893
66873,0.0842342
66874,0.142319
66875,0.0322688
66876,0.0560372
66877,0.0517913
66878,0.0118724
66879,0.0227054
66880,0.0754377
66881,0.0153361
66882,0.0176303
66883,0.063497
66884,0.0139292
66885,0.0319998
66886,0.00461317
66887,0.0434392
66888,0.120777
66889,0.0461178
66890,0.0783073
66891,0.144405
66892,0.0216741
66893,0.0265572
66894,0.16754
66895,0.0313617
66896,0.280369
66897,0.037646
66898,0.0261409
66899,0.0564264
66900,0.0382542
66901,0.19382
66902,0.0115773
66903,0.196572
66904,0.170325
66905,0.037361
66906,0.0323799
66907,0.0494274
66908,0.047488
66909,0.0157103
66910,0.0504779
66911,0.0523692
66912,0.126591
66913,0.175955
66914,0.0275779
66915,0.0294476
66916,0.025129
66917,0.146016
66918,0.0698676
66919,0.0307818
66920,0.0632254
66921,0.0675189
66922,0.124381
66923,0.0411528
66924,0.102659
66925,0.0280986
66926,0.070389
66927,0.0661355
66928,0.0937995
66929,0.0219346
66930,0.0210852
66931,0.0935048
66932,0.0391463
66933,0.043402
66934,0.0542857
66935,0.0193742
66936,0.0713986
66937,0.126472
66938,0.14212
66939,0.0251493
66940,0.0324663
66941,0.0913195
66942,0.0509126
66943,0.0426327
66944,0.0276697
66945,0.0566222
66946,0.03309
66947,0.0328457
66948,0.183548
66949,0.276943
66950,0.0300556
66951,0.0504091
66952,0.0303611
66953,0.0835756
66954,0.0344312
66955,0.0480374
66956,0.0378314
66957,0.187738
66958,0.0288268
66959,0.630404
66960,0.0312078
66961,0.0234048
66962,0.0519025
66963,0.0412417
66964,0.119757
66965,0.0214351
66966,0.0836109
66967,0.017739
66968,0.0438043
66969,0.0201619
66970,0.0297753
66971,0.0170548
66972,0.0273635
66973,0.0453709
66974,0.0609626
66975,0.00443543
66976,0.156486
66977,0.036237
66978,0.0331357
66979,0.0291417
66980,0.0335423
66981,0.0418415
66982,0.024761
66983,0.0650834
66984,0.0377623
66985,0.026693
66986,0.0618099
66987,0.10248
66988,0.059608
66989,0.0344722
66990,0.191058
66991,0.0247167
66992,0.126179
66993,0.0767299
66994,0.189746
66995,0.112331
66996,0.0400082
66997,0.066899
66998,0.0621052
66999,0.0170076
67000,0.057448
67001,0.0261645
67002,0.0295418
67003,0.0249237
67004,0.0369046
67005,0.0211431
67006,0.0610763
67007,0.0235555
67008,0.0304539
67009,0.109218
67010,0.0293384
67011,0.0234685
67012,0.0264125
67013,0.0364415
67014,0.0257461
67015,0.0260325
67016,0.0153801
67017,0.0361229
67018,0.0326683
67019,0.046816
67020,0.0823646
67021,0.0500595
67022,0.048827
67023,0.0711556
67024,0.0877628
67025,0.0296728
67026,0.032971
67027,0.0479151
67028,0.0327679
67029,0.0463972
67030,0.0404974
67031,0.0397347
67032,0.0366266
67033,0.0386596
67034,0.0793515
67035,0.162522
67036,0.114986
67037,0.0282621
67038,0.097012
67039,0.208911
67040,0.0281165
67041,0.0593589
67042,0.0709798
67043,0.112467
67044,0.182154
67045,0.0609915
67046,0.0289798
67047,0.0241392
67048,0.0246503
67049,0.0271054
67050,0.0373074
67051,0.135585
67052,0.0573213
67053,0.0610432
67054,0.116666
67055,0.0264285
67056,0.0309723
67057,0.0403523
67058,0.0844714
67059,0.0292455
67060,0.0224019
67061,0.0755347
67062,0.0992096
67063,0.0720643
67064,0.031387
67065,0.0499146
67066,0.0420493
67067,0.0556489
67068,0.0641436
67069,0.0323135
67070,0.1189
67071,0.0197511
67072,0.0661118
67073,0.0838631
67074,0.0355106
67075,0.0758212
67076,0.0212279
67077,0.0672478
67078,0.0820394
67079,0.0249552
67080,0.0376472
67081,0.11216
67082,0.080136
67083,0.0309547
67084,0.0397316
67085,0.0548682
67086,0.0248883
67087,0.0966419
67088,0.020824
67089,0.0305913
67090,0.0197196
67091,0.0206096
67092,0.019183
67093,0.0371312
67094,0.0240777
67095,0.0687828
67096,0.0945727
67097,0.0501545
67098,0.124205
67099,0.0275795
67100,0.0593363
67101,0.0573635
67102,0.0351163
67103,0.0187933
67104,0.0493832
67105,0.0631802
67106,0.0496188
67107,0.0864572
67108,0.00259888
67109,0.0369078
67110,0.0429778
67111,0.0363216
67112,0.042204
67113,0.0677398
67114,0.0959628
67115,0.129392
67116,0.0169387
67117,0.54755
67118,0.0187279
67119,0.0179366
67120,0.10967
67121,0.0480798
67122,0.0207247
67123,0.0738875
67124,0.0180611
67125,0.00608635
67126,0.0278877
67127,0.0184488
67128,0.0416771
67129,0.0678585
67130,0.0330251
67131,0.0318828
67132,0.0308914
67133,0.0304566
67134,0.039886
67135,0.0256677
67136,0.0568287
67137,0.0211287
67138,0.0712993
67139,0.106494
67140,0.032132
